218688.5,166509.1,108279.5,116449.4,49046.29,15973.42,13649.71,16099.16,12000.72,7467.577,-206.3429,-7699.045,-10945.81,-18143.94,-15113.03
216761.4,165129.1,106841.6,115534.2,47876.07,15373.17,12862.22,15534.86,11214.35,6660.272,-275.1237,-8503.422,-11607.19,-19064.29,-15681.44
214376.8,162974.9,105236.5,113737.6,46809.09,14472.78,12402.86,14539.03,10359.59,5752.055,-481.4666,-9116.281,-12367.77,-19294.38,-16249.85
212188.2,161460.3,104032.6,112042.7,46189.56,13505.71,11779.43,13675.99,9470.649,5146.576,-619.0284,-9729.141,-12632.32,-20017.5,-16684.52
210358.9,159440.8,102628.1,110856.3,45122.59,13038.84,11090.39,13045.3,8547.515,4473.822,-378.2952,-10495.21,-13359.84,-20444.8,-17553.86
208268.3,157354,101123.3,109263.1,44055.62,12038.42,10434.15,12149.06,8205.613,3599.243,-550.2477,-10916.56,-13988.14,-20937.85,-18189.14
205916.4,155368.1,99451.29,107431.7,42678.88,11171.38,10073.22,11219.62,7077.338,2993.764,-962.933,-11452.81,-14616.46,-21858.19,-18423.19
203989.2,153853.5,98180.56,106006.5,42128.18,10237.65,9548.232,10456.16,6598.676,2152.822,-825.3713,-12065.67,-15377.04,-21989.67,-18891.3
201898.6,152002.3,96642.31,104920.6,40854.7,9637.394,9056.056,9759.079,5641.351,1412.793,-825.3713,-13061.56,-15674.66,-22877.14,-19325.96
200036.6,150588.6,95438.46,103122.2,40338.42,8737.01,8334.196,9194.778,4957.547,908.2277,-1238.057,-13406.3,-16038.42,-23271.58,-19827.51
197717.4,148501.8,94033.97,101493.4,39202.61,7603.193,7776.396,7933.402,4171.174,0,-1031.714,-14019.16,-17030.49,-23764.62,-20629.97
196116.8,146616.9,92562.6,100373.6,38204.48,7203.022,7317.031,7402.296,3487.37,-639.2059,-1134.886,-14555.41,-17526.52,-24027.58,-20864.02
194189.5,145135.9,91224.98,98948.45,37309.59,6636.114,6595.171,6572.441,2598.426,-1211.127,-1306.838,-15321.48,-17923.34,-24750.71,-21332.13
192131.5,142948.1,89686.73,97082.14,36380.3,5368.909,6201.43,6107.724,1948.813,-1984.902,-1616.352,-15896.04,-18353.24,-25440.96,-21499.31
190106.3,141669.1,88549.77,95758.76,35519.84,4768.653,5676.441,5045.512,1367.58,-2523.181,-1616.352,-16432.29,-18849.28,-26164.09,-21900.54
